AT4G23250	AT3G17850
AT2G27060	AT1G07650
AT4G09950	AT2G26820
AT4G33550	AT3G58550
AT2G40170	AT2G32240
ATCG00690	AT3G27690
AT5G65310	AT4G35310
AT3G27380	AT2G42310
AT4G22010	AT3G52880
AT4G04040	AT4G02280
AT1G78980	AT1G31420
AT2G05710	AT1G08830
AT2G39290	AT1G48600
AT3G16500	AT1G17345
AT2G05710	AT1G04410
AT5G10990	AT3G03830
AT3G43120	AT3G03830
AT5G17490	AT1G15550
AT3G09800	AT3G07680
AT3G24500	AT1G07480
AT3G22230	AT2G19730
AT5G38210	AT4G32300
AT5G05290	AT4G38210
AT2G43860	AT1G78400
AT5G65700	AT5G16590
AT4G02290	AT2G44570
AT5G04870	AT4G03260
AT5G42910	AT4G38410
AT3G26744	AT2G42380
AT2G42680	AT2G04630
AT5G38210	AT4G05150
AT4G34440	AT4G03260
AT4G31820	AT3G44820
AT2G37560	AT1G08840
AT3G54660	AT1G19550
AT5G55480	AT3G20520
ATGSTF1	AT1G17170
AT5G23790	AT3G15350
AT2G23680	AT1G49720
AT3G47580	AT3G14350
AT1G66830	AT1G28440
AT3G21240	AT1G17020
ATMG00060	AT2G42310
AT3G18630	AT1G01880
AT5G48490	AT5G38170
AT4G28500	AT2G37678
AT5G66920	AT1G21850
AT5G01940	AT3G07300
AT3G61897	AT3G22886
AT5G42950	AT5G40390
AT5G12180	AT1G11440
AT3G07970	AT2G15450
ATMG01360	AT3G27380
AT5G27807	AT1G48267
AT1G72300	AT1G60630
AT4G37490	AT4G03270
AT3G18040	AT1G73670
AT5G61210	AT3G53180
AT3G47220	AT1G13460
AT5G47440	AT5G02430
AT5G47720	AT4G33150
AT5G65940	AT3G06860
AT1G29500	AT1G29460
AT4G33260	AT4G14370
AT3G02130	AT1G34110
AT3G15190	AT2G37190
AT5G08300	AT2G46505
AT3G49530	AT1G03120
AT5G65310	AT2G41460
AT4G22340	AT1G71697
AT3G62110	AT1G48100
AT1G29930	AT1G03130
AT3G25905	AT2G01505
ATCG00020	AT2G01918
AT5G60980	AT1G45249
AT2G28085	AT1G48670
AT4G15530	AT1G66200
AT2G33590	AT1G15950
AT2G43950	AT1G55910
AT5G63300	AT3G10090
AT2G18040	AT1G20610
AT3G18400	AT2G33480
AT3G22570	AT1G73560
AT5G61410	AT1G56190
AT5G40850	AT2G31250
AT1G75640	AT1G51830
AT4G36990	AT4G16780
AT4G34890	AT3G62750
AT4G27480	AT3G25140
AT4G08530	AT3G51590
AT5G15050	AT4G03340
AT1G60630	AT1G27190
AT5G63715	AT1G19371
AT2G41820	AT1G79620
AT3G56940	AT3G14930
AT3G09520	AT1G51640
AT5G50440	AT4G32150
AT2G32550	AT1G66650
AT5G47440	AT3G63300
AT5G45780	AT1G72180
AT5G66160	AT1G56590
AT5G46750	AT2G40170
AT5G39910	AT1G05660
AT4G13395	AT2G39705
AT5G52560	AT3G13790
AT1G63290	AT1G23190
AT5G56600	AT2G37620
AT3G54610	AT3G01460
AT3G43190	AT3G20040
AT4G12620	AT1G09815
AT5G23030	AT2G23810
AT2G38110	AT1G51260
AT1G63680	AT1G03030
AT3G06580	AT2G47180
AT4G10010	AT1G73500
AT4G24580	AT1G26600
ATCG00270	AT1G79040
AT2G32090	AT1G15380
AT4G14550	AT2G01200
AT5G23540	AT1G64520
AT4G32760	AT1G09580
AT2G45730	AT2G34970
AT3G17170	AT1G52980
AT5G56630	AT1G64710
AT2G05710	AT1G66200
AT5G23080	AT2G40650
AT5G65700	AT4G36180
AT3G24170	AT3G13390
AT4G37760	AT2G43420
AT4G29700	AT4G29680
AT5G41340	AT1G07400
AT3G23125	AT1G26985
AT2G37170	AT1G76180
AT4G36480	AT1G57750
AT5G56350	AT1G18270
AT3G13855	AT2G41500
AT5G13840	AT4G11920
AT3G17850	AT1G09000
AT3G26030	AT1G66150
AT2G23610	AT2G23600
AT5G23960	AT4G13300
AT1G65570	AT1G02810
AT5G12980	AT2G39250
AT5G07210	AT2G01760
AT4G16760	AT1G06310
AT4G29350	AT3G53750
AT5G59660	AT1G78980
AT3G04050	AT1G64710
AT1G77180	AT1G65660
AT4G38740	AT1G15240
AT4G00880	AT1G20470
AT3G09660	AT1G80190
AT4G22680	AT2G41460
AT4G24550	AT4G02195
AT5G14930	AT3G62590
AT4G26080	AT1G17720
AT5G53550	AT1G72130
AT3G22850	AT2G32240
AT5G23900	AT1G15250
AT3G12955	AT1G56150
AT4G03390	AT3G49670
AT4G09020	AT1G60590
AT5G49190	AT3G22960
AT5G58670	AT3G62030
AT3G16770	AT2G44840
AT4G24920	AT1G21650
AT3G09500	AT2G45710
AT3G56340	AT3G53020
AT5G06360	AT1G48350
AT1G74660	AT1G68840
AT2G36570	AT1G50610
AT5G05380	AT2G36900
AT5G63300	AT4G11630
AT5G58560	AT5G57190
AT5G53890	AT2G31880
AT5G37170	AT5G14700
AT5G37450	AT4G23740
AT5G41090	AT3G04060
AT5G20854	AT1G29590
AT1G58230	AT1G51040
AT4G20410	AT1G08560
AT5G48485	AT1G12090
AT5G35750	AT3G16857
AT5G65700	AT5G20480
AT3G29160	AT3G05840
AT5G22510	AT2G01140
AT1G76310	AT1G20610
AT2G32790	AT2G18030
AT2G32990	AT2G32530
AT2G38660	AT1G50480
AT2G35840	AT1G70730
AT4G37040	AT2G44180
AT2G31170	AT1G29870
AT4G34650	AT4G22756
AT1G23190	AT1G22170
AT5G58310	AT3G10870
AT4G25100	AT1G08830
ATCG00500	AT3G25110
AT5G63320	AT5G62000
AT5G50230	AT1G61110
AT4G15415	AT3G14270
AT1G53930	AT1G37150
ATCG00680	AT2G21170
AT5G01950	AT1G63430
AT4G12980	AT3G18400
AT5G19390	AT2G25350
ATMG01280	AT4G02580
AT1G31340	AT1G23160
AT4G10350	AT1G02220
AT2G19790	AT1G08560
AT5G53500	AT4G38530
AT3G25520	AT3G10090
AT5G65670	AT2G16580
AT5G06760	AT3G17520
AT5G42250	AT1G64710
AT5G51830	AT2G01140
AT3G55280	AT3G53020
AT4G34220	AT2G02780
AT5G56040	AT2G23300
AT3G24500	AT1G27370
AT4G39363	AT1G03506
AT4G20440	AT2G47580
AT4G26640	AT2G36450
AT5G49780	AT2G41820
AT5G04620	AT4G05450
AT1G19150	AT1G03130
AT5G15240	AT3G01760
AT2G21620	AT1G62740
ATMG00513	ATMG00160
AT5G58690	AT3G24225
AT5G05760	AT2G03290
AT2G43890	AT1G02460
AT5G61680	AT3G15720
AT5G61610	AT3G18570
AT5G38820	AT3G28960
AT4G29220	AT4G10260
AT5G02880	AT1G06770
AT4G23810	AT3G54610
AT3G45410	AT1G08680
AT4G32380	AT2G15450
AT3G24140	AT1G49720
AT5G13840	AT1G73165
AT2G45150	AT1G48600
AT1G74960	AT1G62640
AT5G24150	AT3G02580
AT5G48940	AT1G29750
AT5G62380	AT5G53360
AT2G36190	AT1G12900
AT3G53940	AT1G74240
AT2G38660	AT2G12280
AT5G03730	AT1G16670
AT1G56190	AT1G50460
AT5G40650	AT5G08530
AT5G15490	AT4G30440
AT3G14475	AT1G03502
AT5G24590	AT3G10490
AT5G17850	AT1G55720
AT5G28450	AT3G27690
AT3G03820	AT1G59500
AT1G74030	AT1G12240
AT3G59070	AT1G76420
AT5G54960	AT2G29560
AT5G67440	AT2G14820
AT4G33550	AT3G05420
AT5G26570	AT3G06770
AT4G35800	AT3G24500
AT4G28500	AT1G02220
AT5G66045	AT1G19371
AT4G26430	AT3G01600
AT5G53530	AT4G08520
AT4G38880	AT1G63660
AT5G55810	AT3G60290
AT2G24430	AT1G28470
AT3G62660	AT3G03690
AT2G21610	AT1G05310
AT5G53320	AT1G34110
AT4G02060	AT3G51770
AT4G34000	AT1G51500
AT4G13000	AT1G08720
AT4G32375	AT2G15450
AT3G62030	AT2G30880
AT4G14880	AT3G59760
ATCG00540	AT1G60950
AT1G29750	AT1G18150
AT5G42930	AT3G07400
AT5G64530	AT4G17280
AT4G11653	AT1G23147
AT5G56350	AT1G12000
AT4G23560	AT1G70710
AT5G20810	AT1G79130
AT5G19140	AT5G18010
AT3G01640	AT1G12780
AT3G05720	AT3G03800
AT5G65990	AT5G19500
AT5G01760	AT4G21160
ATCG01090	AT5G67590
AT4G11360	AT1G10560
AT5G02610	AT2G43460
AT4G07950	AT3G25940
AT5G08640	AT5G07990
AT3G03250	AT2G36460
AT3G16500	AT1G31340
AT2G39250	AT1G77450
AT2G42680	AT1G14760
AT5G13320	AT2G37030
AT4G02300	AT3G62170
ATMG00220	AT2G47380
AT1G71830	AT1G16130
AT5G15920	AT2G32900
AT4G14340	AT2G14750
AT3G22370	AT2G37760
AT5G43603	AT1G66783
AT5G50820	AT1G32770
AT5G19500	AT2G42005
ATMG00516	AT5G08530
AT5G27780	AT5G18050
AT4G26230	AT2G43460
AT5G62380	AT3G61890
AT3G59070	AT1G66660
AT5G43700	AT2G36210
AT5G13330	AT1G28520
AT3G24320	AT1G65070
AT4G20050	AT1G23200
AT3G03180	AT1G04260
AT5G40390	AT1G49720
AT3G59070	AT1G02250
AT4G28556	AT3G05420
AT3G21670	AT1G22570
AT5G66850	AT1G67840
AT1G71830	AT1G06390
AT2G46690	AT1G19840
AT4G32375	AT3G61490
AT2G47460	AT1G45249
AT1G19830	AT1G15580
AT1G26233	AT1G03502
AT3G04730	AT1G04100
AT5G19855	AT4G04330
AT5G61270	AT5G13600
AT4G30160	AT2G45200
AT5G46630	AT2G38410
AT3G59600	AT1G29940
AT4G17500	AT3G01770
AT5G22380	AT5G22290
AT4G32690	AT3G15540
AT5G62380	AT5G37900
AT4G12410	AT4G03400
AT1G76420	AT1G52880
AT5G45800	AT1G09970
AT1G23320	AT1G17290
AT4G10160	AT1G57820
AT5G54190	AT5G18660
AT5G46050	AT3G47960
AT5G28470	AT1G33440
AT5G20690	AT1G07650
AT5G22510	AT3G52930
AT3G14270	AT1G61690
AT5G38450	AT4G24650
AT5G10945	AT5G04275
AT3G20410	AT2G25350
AT3G47040	AT1G48100
AT3G10140	AT1G07745
AT5G59310	AT5G46900
AT5G40890	AT3G27170
AT4G34220	AT2G16250
AT5G43380	AT2G35320
AT3G17170	AT1G26880
AT3G25880	AT1G48690
AT4G03390	AT1G60630
AT5G18640	AT3G01420
AT5G46430	AT4G29410
AT4G25500	AT2G47580
AT5G58300	AT3G03770
AT4G34800	AT4G34790
AT4G28680	AT2G20340
AT3G45780	AT1G16670
AT4G28390	AT1G34065
ATCG00180	AT2G38560
AT3G50825	AT1G74453
AT2G47690	AT1G16700
AT5G08790	AT3G18400
AT5G48010	AT5G36150
AT4G22540	AT3G15920
AT4G01595	AT1G08720
AT5G35680	AT4G18040
AT4G22520	AT4G22490
AT1G71220	AT1G09350
AT2G35744	AT1G07702
AT2G35000	AT1G15100
AT4G08530	AT2G27130
AT3G02880	AT1G53420
AT5G35630	AT2G03840
AT4G17470	AT2G30720
AT5G64380	AT1G65590
AT2G25180	AT1G10470
AT3G29630	AT1G64910
AT5G52190	AT4G32380
AT5G37890	AT3G10490
ATMG01380	ATCG01160
AT2G27450	AT2G16500
AT1G71930	AT1G33060
AT5G18010	AT4G29080
AT5G51830	AT1G73370
AT3G47050	AT3G07970
AT5G06950	AT2G42680
AT4G24620	AT1G42970
AT5G35680	AT3G16380
AT4G37390	AT1G31340
AT3G13390	AT1G07890
AT2G42380	AT1G12630
AT4G12470	AT1G62510
AT3G10870	AT2G23610
AT4G24550	AT1G48550
AT5G37300	AT1G15080
AT4G31050	AT4G05050
AT5G47100	AT1G68300
AT4G34810	AT1G15580
AT4G17260	AT1G77120
AT5G56480	AT4G12550
AT4G26220	AT3G21230
AT3G58750	AT3G21720
AT3G02840	AT2G28790
AT5G38420	AT1G70580
AT3G12780	AT1G50460
AT2G30350	AT1G07745
AT5G03740	AT4G18830
AT2G20300	AT1G65790
AT4G37840	AT4G34860
AT3G04735	AT2G32835
AT3G06860	AT1G65520
AT5G63790	AT3G01600
AT1G66730	AT1G21710
AT2G35747	AT1G12015
AT5G63930	AT1G78980
AT5G44790	AT1G72360
AT3G13920	AT1G76720
AT2G39390	AT1G24240
AT3G60690	AT1G72430
AT5G54740	AT4G22460
AT5G19550	AT2G17265
AT5G52520	AT3G44740
AT1G67280	AT1G06130
AT5G51560	AT1G35710
AT1G79040	AT1G71100
AT5G48370	AT4G00520
AT5G63410	AT1G79620
AT3G08790	AT1G61290
AT4G34770	AT3G51200
AT3G25290	AT1G02230
AT5G05160	AT1G69990
AT5G07680	AT1G52890
AT4G18440	AT1G74260
AT5G50250	AT2G21660
AT1G76420	AT1G65910
AT2G15470	AT1G08110
AT5G08717	AT3G18217
AT4G32551	AT1G68840
AT5G52920	AT5G17310
AT3G52090	AT1G33240
AT5G46900	AT5G07230
AT3G05820	AT1G22430
AT4G34750	AT1G29420
AT1G55570	AT1G07890
AT5G47800	AT3G15570
AT2G42310	AT1G80230
AT3G21110	AT2G33310
AT5G53100	AT3G18400
AT1G63290	AT1G22170
AT5G09810	AT2G01750
AT3G24770	AT1G02340
AT3G51450	AT3G51440
AT4G02580	AT1G32350
AT5G49190	AT1G08200
AT3G47800	AT2G19800
AT5G44700	AT2G45340
AT3G06580	AT1G63000
AT5G43935	AT2G45560
AT5G59310	AT1G73890
AT1G80460	AT1G43080
AT3G15470	AT1G66150
ATMG00285	AT5G13430
AT5G66045	AT1G01183
AT5G64080	AT4G33355
AT3G04730	AT1G29450
AT5G47440	AT4G34870
AT5G15640	AT1G72820
AT3G28040	AT1G53420
AT4G11650	AT3G50460
AT4G39350	AT4G15290
AT5G44070	AT4G18910
AT5G08080	AT4G20410
AT2G45180	AT2G18370
AT4G12520	AT3G22600
ATCG00710	AT2G36460
AT5G48490	AT4G22630
AT4G33070	AT3G25960
AT3G03820	AT1G31340
AT3G16140	AT3G01440
AT5G10100	AT2G25870
AT5G56230	AT1G03950
AT5G52160	AT1G18280
AT2G35530	AT1G28300
AT5G51710	AT2G19600
AT4G34760	AT3G03840
AT5G55140	AT1G48350
AT5G12990	AT1G58230
AT2G33480	AT1G03490
AT3G54610	AT2G47190
AT5G38170	AT4G12500
AT4G27780	AT3G05420
AT5G51560	AT1G74360
AT4G29460	AT3G03540
AT4G30580	AT4G22340
AT5G42800	AT2G06960
AT2G03850	AT1G32560
AT2G01200	AT1G29500
AT5G60040	AT2G15430
AT4G18040	AT1G53900
AT3G47580	AT1G53730
AT4G33070	AT2G22480
AT5G23790	AT4G26250
AT4G26110	AT2G19480
AT2G12200	AT1G08990
AT5G61580	AT1G32780
AT2G33160	AT1G70730
AT2G24430	AT1G65910
AT5G57450	AT5G43210
AT5G07880	AT3G10640
AT3G13855	AT1G23860
AT5G40870	AT3G53900
AT5G04360	AT3G23640
ATCG00710	AT1G30380
AT4G16160	AT3G25120
AT3G52450	AT1G10560
AT3G43920	AT1G30460
AT4G32690	AT1G75580
AT5G17030	AT2G23260
AT4G11650	AT1G73680
AT4G32160	AT1G64610
AT1G79750	AT1G54630
AT2G32260	AT2G26830
AT5G16910	AT3G02230
AT5G07510	AT3G01570
AT5G66850	AT4G02630
AT5G41800	AT5G09220
AT5G54075	AT2G05765
AT5G16590	AT1G10850
AT5G24155	AT1G20050
AT2G43950	AT2G04620
AT5G08170	AT2G27450
AT4G11030	AT4G01950
AT2G31350	AT1G06130
AT4G12360	AT4G08530
AT3G19160	AT1G67110
AT3G43860	AT2G32540
AT3G01850	AT1G43670
AT1G70895	AT1G68795
AT4G39970	AT3G47390
AT5G37180	AT1G78570
AT5G17850	AT3G14070
AT1G69860	AT1G22550
AT5G58690	AT4G16670
AT3G59600	AT3G52090
AT5G49770	AT1G69990
AT4G13790	AT1G51950
AT4G22540	AT2G31081
AT5G54390	AT5G09290
AT5G62940	AT3G01770
AT5G35170	AT2G39270
AT4G33220	AT1G65570
AT2G28970	AT1G63430
AT5G27470	AT4G26300
AT3G51060	AT2G46680
AT5G42740	AT3G52930
AT4G18640	AT3G08680
AT1G72550	AT1G68420
AT5G18960	AT3G06250
AT1G72460	AT1G53730
AT5G58670	AT3G16785
AT1G79010	AT1G16700
AT5G17200	AT1G53830
AT5G53260	AT1G66610
AT5G11530	AT1G33240
AT2G01140	AT1G64710
AT2G19830	AT1G17700
AT2G23800	AT1G49530
AT3G51820	AT1G08520
AT5G53990	AT2G26480
AT5G59440	AT1G17410
AT5G51500	AT5G20860
AT4G39120	AT2G22240
AT3G24140	AT2G40220
AT3G27060	AT1G80420
AT5G37780	AT3G43810
AT4G13890	AT1G08630
AT2G42620	AT1G49210
AT4G35410	AT4G20410
AT5G66160	AT3G45280
AT3G23640	AT2G32290
AT2G33600	AT2G33590
AT2G41190	AT1G77690
AT5G42140	AT3G20410
AT3G07970	AT1G80160
AT5G20810	AT1G04100
AT2G39700	AT2G03090
AT4G27040	AT3G11397
AT4G37390	AT1G80390
AT1G79040	AT1G32060
AT4G39180	AT1G48600
AT5G37900	AT3G58040
ATGSTF1	AT2G29490
AT5G26900	AT4G33260
AT5G61410	AT5G41870
AT4G11630	AT2G34480
AT3G44350	AT1G66620
AT5G11750	AT4G26230
AT1G11840	AT1G05660
AT3G03530	AT2G42010
AT5G67180	AT3G56520
AT2G36710	AT1G02790
AT3G20800	AT1G77450
AT5G18480	AT3G27440
AT2G21550	AT1G50480
AT4G28890	AT1G06770
AT5G22650	AT1G33240
AT1G47210	AT1G20610
AT5G19280	AT4G16670
AT4G39950	AT1G08980
AT3G55440	AT1G32060
AT3G03250	AT2G47650
AT2G42310	AT1G78590
AT5G45800	AT5G10020
AT5G53950	AT1G76420
AT2G33775	AT1G61566
AT4G02660	AT3G15470
AT1G52500	AT1G02670
AT4G38000	AT2G20570
AT5G25370	AT3G15730
AT5G48940	AT3G02130
AT3G10090	AT2G45710
AT3G61580	AT2G45970
AT5G16710	AT5G02780
AT2G24060	AT1G26630
AT3G14070	AT3G12100
AT4G26230	AT3G10950
AT4G22460	AT3G57310
AT5G48485	AT1G55260
AT3G22250	AT1G78270
AT3G14600	AT1G69620
AT3G45600	AT2G03840
AT5G03630	AT1G19550
AT4G35490	AT3G16780
AT5G23080	AT5G15390
AT5G50820	AT3G04430
AT4G08670	AT1G73550
AT5G52560	AT2G35840
AT2G31360	AT1G06100
AT5G07420	AT3G47400
AT5G11530	AT1G13260
AT5G67180	AT1G03490
AT5G58350	AT2G30040
AT5G47440	AT3G28455
AT3G10745	AT1G48267
ATCG00020	AT1G18270
AT5G17490	AT4G02780
AT4G28470	AT3G27925
AT4G27480	AT3G61130
AT4G16143	AT4G02150
ATMG00650	ATMG00070
AT3G21390	AT3G20240
AT3G53180	AT3G22850
AT2G36570	AT1G72300
AT1G73200	AT1G48870
AT2G43137	AT1G75163
AT5G18230	AT1G30500
AT4G10500	AT3G46490
AT5G65940	AT1G10070
AT4G08180	AT3G25905
AT1G07240	AT1G06000
AT5G63410	AT2G28970
ATCG00270	AT5G66570
AT5G07410	AT3G47400
AT5G37930	AT4G27410
AT3G54930	AT1G06225
AT2G34420	AT1G19150
AT2G01905	AT1G34460
AT5G18020	AT4G03400
AT4G34220	AT3G51740
AT5G26710	AT1G70980
AT5G09760	AT3G43270
AT5G35180	AT2G16600
AT3G24650	AT1G56170
AT1G75820	AT1G18150
AT5G08080	AT1G60780
AT4G18480	AT3G14930
AT5G37870	AT3G44350
AT4G16750	AT4G01540
AT4G35790	AT4G16820
AT5G51940	AT1G33240
AT1G77690	AT1G59500
AT3G47110	AT1G75820
AT4G22460	AT2G27130
ATMG00516	AT5G54500
AT5G17200	AT2G45220
AT2G32090	AT1G48100
AT5G63310	AT5G59440
AT5G05760	AT3G09740
AT5G43020	AT2G27060
AT5G20550	AT4G16770
AT5G56630	AT1G32060
AT5G44210	AT2G36050
AT4G34620	AT3G53020
AT2G01210	AT1G50610
AT3G02130	AT2G26730
AT5G20830	AT3G20040
AT4G19395	AT1G48742
AT5G20940	AT1G56710
AT5G05870	AT1G78270
AT5G17200	AT3G14300
AT1G29070	AT1G07070
AT4G26260	AT3G10700
AT2G43860	AT2G39930
AT5G01950	AT4G28490
AT2G30575	AT1G03520
AT5G39910	AT3G59850
ATMG00640	AT4G04640
AT1G51680	AT1G20480
AT3G12955	AT1G17345
AT3G09880	AT1G03930
AT5G20940	AT2G43890
AT4G26390	AT1G09780
AT5G03310	AT4G38840
AT5G22290	AT3G03200
AT2G01950	AT1G34110
AT5G14680	AT1G62740
AT1G62790	AT1G62500
AT4G23050	AT2G01505
AT3G55030	AT1G64400
ATCG00690	AT1G31330
AT5G46760	AT2G02540
AT1G43160	AT1G14760
AT5G51460	AT2G25870
AT4G28660	AT4G02770
AT5G16830	AT1G47830
AT4G34780	AT1G15750
AT5G18480	AT4G23590
AT4G37040	AT2G26110
AT4G38800	AT2G36880
AT5G53090	AT3G58040
AT2G42310	AT1G47260
AT3G53520	AT3G01260
AT1G73680	AT1G20030
AT5G09220	AT3G01760
AT2G42360	AT2G39810
AT5G20850	AT1G29630
AT3G62590	AT3G01420
AT4G33450	AT2G41460
AT5G11320	AT4G13310
AT3G04070	AT1G69490
AT3G03190	AT1G78370
AT3G15540	AT2G46690
AT4G39270	AT1G07650
AT4G22910	AT2G26380
AT5G16230	AT1G77590
ATMG00516	AT2G27730
AT5G18910	AT3G29160
AT5G55140	AT3G44890
AT4G10960	AT1G22430
AT4G01595	AT3G45640
AT4G03330	AT1G21900
AT4G30310	AT1G15380
AT4G11440	AT1G14560
AT3G56940	AT1G08520
AT3G63375	AT1G66725
AT4G17260	AT3G03250
AT5G42140	AT2G26380
AT4G15770	AT1G29071
AT5G37900	AT3G56520
AT4G34000	AT3G27785
AT4G34770	AT2G46990
AT3G13960	AT2G42200
AT3G59110	AT1G09970
AT5G13320	AT4G32690
AT1G64400	AT1G51260
AT4G20110	AT3G05710
AT3G01770	AT2G42380
AT4G29080	AT1G76190
AT4G32840	AT4G10260
AT5G35790	AT5G13110
AT5G58690	AT1G24490
AT2G26480	AT1G50580
AT4G27410	AT4G25560
AT1G63910	AT1G56170
AT3G12120	AT1G77590
AT3G25050	AT3G03050
AT5G01260	AT3G47010
AT5G55590	AT5G07420
AT5G02430	AT1G29800
AT5G63770	AT2G24040
AT3G58120	AT3G27785
AT5G67200	AT1G07650
AT5G01890	AT3G47090
AT4G26260	AT3G62830
AT3G16857	AT2G27070
AT5G17990	AT3G55870
AT5G37640	AT3G48330
AT5G47670	AT1G14760
AT3G55460	AT2G37340
ATCG00190	AT4G07950
AT5G38170	AT4G12480
AT5G01340	AT4G15010
AT4G29160	AT1G05785
AT4G02230	AT2G40510
AT3G28455	AT1G66150
AT4G28470	AT3G11270
AT3G24660	AT2G01950
AT3G54900	AT1G55730
AT2G39630	AT1G31220
AT2G02390	AT1G17190
AT5G24140	AT3G19820
AT2G42680	AT2G38340
AT5G05440	AT1G25490
AT3G55440	AT1G79040
AT1G61690	AT1G15240
AT5G16590	AT1G72180
ATMG00510	AT5G65165
AT2G25840	AT1G17960
AT2G45200	AT2G25070
AT3G09790	AT1G65350
AT5G55100	AT4G17610
AT3G14360	AT3G14075
AT5G18080	AT5G18050
AT3G23270	AT1G48090
AT5G43170	AT1G68840
AT3G24140	AT1G28470
AT5G20290	AT1G24240
AT5G26780	AT1G23310
AT1G03310	AT1G02790
AT3G16565	AT1G11870
AT5G44610	AT2G26380
AT5G61600	AT3G19510
AT3G47220	AT3G21650
AT3G02630	AT1G64400
AT3G57240	AT1G71380
AT4G25970	AT2G26830
AT2G03290	AT1G56590
AT3G48900	AT2G02550
AT3G28040	AT1G09970
AT2G19800	AT1G77120
ATCG00630	AT5G66190
AT5G13640	AT4G13550
AT5G48490	AT2G15325
AT2G24240	AT1G04690
AT5G27780	AT5G20820
AT5G54960	AT4G38970
AT5G41090	AT5G04400
AT2G40460	AT1G09930
AT5G37780	AT4G26570
AT5G47220	AT3G48590
AT5G47930	AT5G06360
AT5G56040	AT1G64210
AT4G19530	AT1G09665
AT5G01840	AT1G05420
AT2G46770	AT1G03120
AT1G64610	AT1G02340
AT5G01950	AT3G28040
AT2G20750	AT1G69530
AT3G20040	AT1G22170
AT5G53970	AT2G12200
AT4G22730	AT3G20190
AT5G20980	AT4G34570
AT5G14640	AT1G11350
AT5G18640	AT3G44830
AT5G53370	AT1G05310
AT2G40610	AT1G12560
AT5G52840	AT3G08610
AT3G60290	AT1G51680
AT4G27170	AT1G73890
AT2G21190	AT1G19970
AT5G15140	AT1G64440
AT4G26270	AT4G09510
AT5G04510	AT3G29160
AT4G23820	AT1G67280
AT3G14475	AT1G74453
AT5G16230	AT5G10160
AT5G11750	AT1G74270
AT5G64740	AT3G25050
AT5G41770	AT4G38020
AT5G04885	AT4G13760
AT3G52120	AT3G46210
AT5G07880	AT1G17700
AT5G56630	AT3G43190
AT3G55280	AT2G43460
AT1G65570	AT1G56710
AT4G01210	AT2G18250
AT5G46330	AT2G27060
AT3G14150	AT1G70580
AT5G62575	AT3G22370
AT4G39260	AT2G21660
AT2G42005	AT1G25530
AT5G03290	AT3G60100
AT5G13330	AT3G16770
AT3G25780	AT3G25770
AT5G48485	AT4G27140
AT4G28580	AT3G08650
AT5G01890	AT3G57830
AT5G18100	AT2G21640
AT5G60980	AT5G22010
AT5G17310	AT1G30620
ATMG00285	AT3G08610
AT5G13330	AT1G28470
AT4G16750	AT3G10480
AT4G13230	AT1G01470
AT3G59540	AT1G29070
AT4G38950	AT4G27360
AT3G45700	AT3G17650
AT5G60460	AT1G75760
AT5G03740	AT5G01840
AT3G20040	AT2G36530
AT5G62800	AT5G47530
AT4G17260	AT2G36530
AT4G17260	AT1G70730
AT4G18550	AT4G10955
AT3G24240	AT3G02880
AT2G25140	AT1G53540
AT4G10250	AT1G07400
AT4G24520	AT2G25070
AT4G13160	AT1G65790
AT4G24580	AT1G49005
AT5G54510	AT1G76190
AT5G58080	AT1G49190
AT5G63680	AT5G52920
AT3G54930	AT1G48090
AT4G29220	AT1G79530
AT3G24500	AT2G40220
AT4G30530	AT2G20610
AT5G65700	AT2G45340
AT3G15510	AT1G33280
AT5G66280	AT1G02000
AT4G34220	AT1G66830
AT2G26110	AT1G59870
AT4G34620	AT1G16740
AT3G16500	AT2G16580
AT5G53990	AT4G27570
AT2G46505	AT2G22780
AT5G07430	AT1G05310
AT5G63980	AT1G08490
AT3G47050	AT1G11840
AT5G01320	AT3G52990
AT2G32090	AT1G43080
AT2G30470	AT2G30395
AT3G28900	AT2G19740
AT3G30390	AT1G67640
AT3G48680	AT1G04630
AT2G43000	AT2G39250
AT5G14000	AT3G04060
AT4G38670	AT1G77700
AT4G29910	AT2G21790
AT2G43139	AT1G12013
AT5G43170	AT4G14860
AT5G53590	AT5G10990
AT4G02330	AT4G02320
AT5G24590	AT1G03120
AT3G09880	AT2G15900
AT3G01770	AT1G69600
ATCG00080	AT1G42970
AT4G25100	AT1G09000
AT3G08770	AT3G05420
AT5G63710	AT1G12460
AT4G28660	AT2G05100
AT3G60690	AT1G15750
AT4G40060	AT2G04880
AT3G20190	AT1G75820
AT3G07750	AT2G40650
AT5G26147	AT5G08712
AT2G33860	AT1G29420
AT5G03740	AT4G05420
AT1G43090	AT1G10640
AT3G52590	AT3G17205
AT5G46420	AT3G16780
AT5G20490	AT1G04600
AT5G65670	AT4G36110
AT4G39260	AT2G38280
AT5G08280	AT4G03205
AT5G61210	AT1G17730
AT3G29070	AT1G10730
AT4G12980	AT4G10350
AT2G36900	AT1G08560
AT5G20110	AT2G29550
AT1G14230	AT1G08520
AT5G37870	AT3G15510
AT4G35830	AT2G05710
AT5G20480	AT1G07650
AT5G58700	AT3G03540
AT5G56320	AT2G40610
AT2G13820	AT1G73550
AT4G39880	AT4G17560
AT5G52160	AT2G48140
AT5G56620	AT4G16750
AT4G30530	AT4G13770
