3084	9826	1
3084	9031	1
3084	1464	1
3084	7186	1
3084	57447	1
3084	11325	1
3084	9927	1
3084	10497	1
3084	23263	1
3084	5921	1
3084	8775	1
3084	9821	1
3084	4615	1
3084	328	1
3084	1030	1
3084	128239	1
3084	975	1
3084	939	1
3084	51283	1
3084	4853	1
3084	9474	1
3084	7164	1
3084	57826	1
3084	223	1
3084	5217	1
3084	320	1
3084	8567	1
3084	1857	1
3084	7126	1
3084	57551	1
3084	1051	1
3084	5936	1
3084	8452	1
3084	10174	1
3084	114609	1
3084	665	1
3084	1840	1
3084	56923	1
3084	5568	1
3084	5032	1
3084	4609	1
3084	27352	1
3084	10572	1
3084	4792	1
3084	10316	1
3084	3309	1
3084	196403	1
3084	3707	1
3084	56940	1
3084	7532	1
3084	51499	1
3084	57630	1
3084	3265	1
3084	2898	1
3084	6386	1
3084	1140	1
3084	8315	1
3084	396	1
3084	7416	1
3084	6251	1
3084	10159	1
3084	9043	1
3084	2274	1
3084	102	1
3084	5607	1
3084	8539	1
3084	8841	1
3084	255488	1
3084	10660	1
3084	10782	1
3084	9531	1
3084	10449	1
3084	51231	1
3084	983	1
3084	9448	1
3084	51065	1
3084	80824	1
3084	11040	1
3084	9344	1
3084	5871	1
3084	54910	1
3084	11135	1
3084	1848	1
3084	6416	1
3084	10542	1
3084	5423	1
3084	7431	1
3084	11186	1
3084	9220	1
3084	8891	1
3084	4664	1
3084	57534	1
3084	9577	1
3084	9855	1
3084	2739	1
3084	10987	1
3084	1967	1
3084	57099	1
3084	253980	1
3084	9618	1
3084	64854	1
3084	4983	1
3084	64130	1
3084	29937	1
3084	8625	1
3084	1603	1
3084	25855	1
3084	5608	1
3084	8867	1
3084	8727	1
3084	26574	1
3084	1948	1
3084	4616	1
3084	84447	1
3084	81542	1
3084	9145	1
3084	55534	1
3084	6832	1
3084	3476	1
3084	2065	1
3084	9546	1
3084	8682	1
3084	6651	1
3084	28988	1
3084	4170	1
3084	9097	1
3084	331	1
3084	84934	1
3084	55759	1
3084	22800	1
3084	11188	1
3084	23580	1
3084	23363	1
3084	8036	1
3084	9794	1
3084	113878	1
3084	23309	3
3084	79888	3
3084	51715	3
3084	3988	3
3084	1272	3
3084	384	3
3084	22821	3
3084	10725	3
3084	9653	3
3084	60436	3
3084	8671	3
3084	9341	3
3084	11120	3
3084	284217	3
3084	6717	3
3084	219931	3
3084	54822	3
3084	818	3
3084	53373	3
3084	84901	3
3084	204851	3
3084	8086	3
3084	60626	3
3084	3156	3
3084	4090	3
3084	4094	3
3084	3661	3
3084	81844	3
3084	3297	3
3084	10766	3
3084	8651	3
3084	7030	3
3084	7037	3
3084	55250	3
3084	10959	3
3084	10379	3
3084	7071	3
3084	26259	3
3084	147912	3
3084	6523	3
3084	5954	3
3084	6492	3
3084	58	3
3084	3203	3
3084	579	3
3084	56243	3
3084	10472	3
3084	3142	3
3084	6640	3
3084	1827	3
3084	10791	3
3084	7494	3
3084	83959	3
3084	9683	3
3084	51144	3
3084	23299	3
3084	3831	3
3084	64837	3
3084	64078	3
3084	64094	3
3084	10580	3
3084	9270	3
3084	140885	3
3084	780	3
3084	14	3
3084	59277	3
3084	6477	3
3084	11160	3
3084	6294	3
3084	2288	3
3084	687	3
3084	27248	3
3084	4189	3
3084	26270	3
3084	1454	3
3084	23392	3
3084	11059	3
3084	10728	3
3084	80020	3
3084	9695	3
3084	11253	3
3084	5705	3
3084	3301	3
3084	10613	3
3084	10499	3
3084	80267	3
3084	58526	3
3084	6548	3
3084	64849	3
3084	1730	3
3084	133746	3
3084	57159	3
3084	7052	3
3084	1600	2
3084	2019	3
3084	26276	3
3084	567	3
3084	1627	3
3084	6366	2
3084	23175	3
3084	23648	3
3084	3458	2
3084	2150	2
3084	26519	3
3084	6944	3
3084	6711	3
3084	64754	3
3084	80005	3
3084	22955	3
3084	6533	3
3084	5458	2
3084	1592	3
3084	8546	3
3084	6776	2
3084	57555	2
3084	2122	2
3084	10194	3
3084	2693	2
3084	5777	2
3084	79158	3
3084	57216	2
3084	26520	3
3084	3672	3
3084	394	3
3084	4292	3
3084	6240	3
3084	140467	3
3084	6423	2
3084	64843	2
3084	29	3
3084	252983	3
3084	26258	3
3084	3169	2
3084	9191	3
3084	9655	3
3084	3569	2
3084	10096	3
3084	5532	3
3084	5156	2
3084	8493	3
3084	53615	3
3084	8398	3
3084	3108	3
3084	2634	3
3084	10087	3
3084	815	2
3084	115703	3
3084	115286	3
3084	79155	3
3084	54927	3
3084	6425	2
3084	3110	2
3084	3621	3
3084	29969	2
3084	10036	3
3084	6596	3
3084	6917	3
3084	55847	3
3084	51454	3
3084	7476	2
3084	2904	2
3084	60485	3
3084	4915	3
3084	10955	3
3084	5499	3
3084	3226	2
3084	3431	3
3084	3720	3
3084	25813	3
3084	31	3
3084	114822	3
3084	3684	2
3084	9378	2
3084	3838	3
3084	3486	2
3084	5272	2
3084	11176	3
3084	170302	4
3084	54984	3
3084	5771	3
3084	54850	3
3084	56262	3
3084	57522	2
3084	814	2
3084	1622	3
3084	1136	2
3084	145482	3
3084	9134	3
3084	4678	3
3084	3840	3
3084	2896	3
3084	2895	2
3084	6241	3
3084	5562	3
3084	5906	3
3084	80856	3
3084	1717	3
3084	84321	3
3084	576	2
3084	145873	2
3084	5286	3
3084	220	3
3084	613	3
3084	2542	3
3084	403	3
3084	825	3
3084	353116	3
3084	54903	3
3084	23310	3
3084	4061	3
3084	1399	3
3084	124857	3
3084	868	3
3084	16	3
3084	11218	3
3084	6616	2
3084	7082	3
3084	80331	3
3084	57403	3
3084	206358	3
3084	8985	3
3084	5775	3
3084	23779	2
3084	8976	3
3084	10527	3
3084	3074	3
3084	2897	2
3084	9114	3
3084	9757	3
3084	5033	3
3084	57396	3
3084	200894	3
3084	2192	3
3084	92610	3
3084	11034	3
3084	81846	3
3084	2530	3
3084	50488	3
3084	3306	3
3084	6558	3
3084	6468	3
3084	23451	3
3084	8932	3
3084	10347	3
3084	5782	3
3084	149041	3
3084	64397	3
3084	8930	3
3084	25930	3
3084	8503	3
3084	10189	3
3084	4035	3
3084	57167	4
3084	23177	3
3084	5147	3
3084	10155	3
3084	129138	3
3084	11342	3
3084	60682	3
3084	11251	4
3084	4054	3
3084	6655	3
3084	79077	3
3084	4358	3
3084	440275	3
3084	10270	3
3084	8834	3
3084	1382	4
3084	259230	3
3084	29102	3
3084	79156	3
3084	9670	3
3084	9918	3
3084	10972	3
3084	5268	3
3084	64802	3
3084	57610	3
3084	79875	3
3084	10105	3
3084	3843	3
3084	7059	3
3084	9519	3
3084	116113	3
3084	5110	3
3084	94234	3
3084	25970	3
3084	928	3
3084	92579	3
3084	51162	3
3084	7444	3
3084	37	3
3084	633	4
3084	1738	3
3084	71	3
3084	5654	3
3084	2734	3
3084	1457	3
3084	9475	3
3084	1523	3
3084	23649	3
3084	2145	3
3084	2189	3
3084	23394	3
3084	65082	3
3084	1880	3
3084	51621	3
3084	2926	3
3084	81559	3
3084	3832	3
3084	27230	3
3084	7525	3
3084	6342	3
3084	132160	3
3084	79084	3
3084	222484	3
3084	5130	3
3084	64151	3
3084	9140	3
3084	6461	3
3084	83439	3
3084	54677	3
3084	64759	3
3084	23633	3
3084	10010	3
3084	9559	3
3084	55696	3
3084	161882	3
3084	676	3
3084	9079	3
3084	81929	3
3084	7296	3
3084	2110	3
3084	7027	3
3084	754	3
3084	8021	3
3084	80755	3
3084	9371	3
3084	2241	3
3084	10038	3
3084	1105	3
3084	4486	3
3084	23534	3
3084	30815	3
3084	4124	3
3084	7410	3
3084	5791	3
3084	9445	3
3084	54892	3
3084	7468	3
3084	7763	3
3084	9869	3
3084	140825	3
3084	1604	3
3084	9521	3
3084	9324	3
3084	130507	3
3084	1198	3
3084	27005	3
3084	3837	3
3084	3008	3
3084	3958	3
3084	2054	3
3084	64786	3
3084	10196	3
3084	5518	3
3084	9545	3
3084	55326	3
3084	25800	3
3084	1522	3
3084	83871	3
3084	8773	3
3084	5287	3
3084	3119	3
3084	55669	3
3084	9563	3
3084	79784	3
3084	9536	3
3084	4926	3
3084	7094	3
3084	871	3
3084	6311	3
3084	8411	3
3084	27018	3
3084	23348	3
3084	23406	3
3084	7251	3
3084	678	3
3084	10905	3
3084	222229	3
3084	3182	3
3084	9219	3
3084	1876	3
3084	824	3
3084	1510	3
3084	1785	3
3084	120103	3
3084	55742	3
3084	23075	3
3084	4952	3
3084	79058	3
3084	4899	3
3084	50	3
3084	3633	3
3084	2948	3
3084	1778	3
3084	5573	3
3084	100137049	3
3084	4778	3
3084	55183	3
3084	1213	3
3084	8099	3
3084	8450	3
3084	56898	3
3084	1312	3
3084	6624	3
3084	10051	3
3084	5702	3
3084	27242	3
3084	10592	3
3084	7979	3
3084	55705	3
3084	58508	3
3084	51194	3
3084	55589	3
3084	9444	3
3084	29901	3
3084	134549	3
3084	57048	3
3084	51	3
3084	55142	3
3084	8678	3
3084	10998	3
3084	54801	3
3084	2332	3
3084	64219	3
3084	9213	3
3084	8907	3
3084	4643	3
3084	53340	3
3084	5704	3
3084	827	4
3084	5017	4
3084	1307	3
3084	240	3
3084	5682	3
3084	5376	3
3084	7389	3
3084	26065	3
3084	2760	3
3084	6513	3
3084	9793	3
3084	29933	3
3084	57704	3
3084	55164	3
3084	55154	3
3084	8501	3
3084	64065	3
3084	23279	3
3084	58155	3
3084	9133	3
3084	23428	3
3084	6890	3
3084	5720	3
3084	51304	3
3084	1192	3
3084	26469	3
3084	4240	3
3084	117177	3
3084	54806	3
3084	80727	3
3084	84967	3
3084	116840	3
3084	80145	3
3084	54407	3
3084	10228	3
3084	2997	3
3084	3692	3
3084	23154	3
3084	84067	3
3084	283489	3
3084	6778	3
3084	8751	3
3084	51466	3
3084	5338	3
3084	23212	3
3084	9049	3
3084	81614	3
3084	56993	3
3084	473	3
3084	6453	3
3084	7514	3
3084	467	3
3084	285440	3
3084	6117	3
3084	7270	3
3084	4247	3
3084	80310	3
3084	3796	3
3084	5721	3
3084	3954	3
3084	84132	3
3084	9527	3
3084	127281	3
3084	6521	3
3084	26284	3
3084	6642	3
3084	8451	3
3084	444	3
3084	23230	3
3084	55750	3
3084	6487	3
3084	51510	3
3084	6845	3
3084	5264	3
3084	7443	3
3084	25942	3
3084	5692	3
3084	7818	3
3084	51665	3
3084	27346	3
3084	54471	3
3084	29911	3
3084	7343	3
3084	5496	3
3084	6484	3
3084	58488	3
3084	3337	3
3084	25884	3
3084	1776	3
3084	246243	3
3084	5339	3
3084	57491	3
3084	84376	3
3084	79228	3
3084	64089	3
3084	10487	3
3084	7358	3
3084	10452	3
3084	23039	3
3084	2820	3
3084	8409	3
3084	10901	3
3084	3861	3
3084	115106	3
3084	3178	3
3084	8824	3
3084	23345	3
3084	55342	3
3084	143187	3
3084	151648	3
3084	9765	3
3084	8677	3
3084	166929	3
3084	64599	3
3084	9221	3
3084	950	3
3084	51542	3
3084	22906	3
3084	9804	3
3084	8266	3
3084	1759	3
3084	11328	3
3084	752	3
3084	4048	3
3084	4257	3
3084	11260	3
3084	27125	3
3084	8548	3
3084	55746	3
3084	10482	3
3084	51312	3
3084	55364	3
3084	994	3
3084	5116	3
3084	4836	3
3084	23214	3
3084	5935	3
3084	9022	3
3084	203068	3
3084	6522	3
3084	51272	3
3084	641371	3
3084	10269	3
3084	123606	3
3084	100287171	3
3084	6993	3
3084	64834	3
3084	11171	3
3084	10558	3
3084	5193	3
3084	1509	3
3084	5869	3
3084	29107	3
3084	5192	3
3084	253725	3
3084	26061	3
3084	7923	3
3084	23590	3
3084	2803	3
3084	4047	3
3084	8504	3
3084	55625	3
3084	57187	3
3084	25777	3
3084	7374	3
3084	10965	3
3084	26973	3
3084	23347	3
3084	5878	3
3084	57122	3
3084	23207	3
3084	6811	3
3084	5786	3
3084	8106	3
3084	83752	3
3084	57107	3
3084	55690	3
3084	23516	3
3084	6392	3
3084	51599	3
3084	10808	3
3084	4857	3
3084	7266	3
3084	10133	3
3084	9696	3
3084	55670	3
3084	51199	3
3084	8771	3
3084	57617	3
3084	3030	3
3084	60678	3
3084	5378	3
3084	22796	3
3084	84248	3
3084	4756	3
3084	30001	3
3084	55011	3
3084	3313	3
3084	9409	3
3084	27173	3
3084	57222	3
3084	5824	3
3084	3267	3
3084	9517	3
3084	10514	3
3084	29959	3
3084	8675	3
3084	29886	3
3084	23184	3
3084	23353	3
3084	54584	3
3084	7283	3
3084	10313	3
774	2915	1
774	6855	1
774	1756	1
774	675	3
774	2254	3
774	358	3
774	84159	3
774	10818	3
774	23411	3
774	8890	3
774	1499	1
774	11047	3
774	3340	3
774	1490	3
774	9353	3
774	5155	1
774	6777	3
774	2885	3
774	8892	3
774	7057	3
774	581	1
774	4436	3
774	6934	3
774	55959	3
774	55614	3
774	10370	3
774	7422	3
774	10046	3
774	92	3
774	10253	3
774	10252	3
774	3624	3
774	23414	3
774	598	3
774	25976	3
774	7337	3
774	2626	3
774	3148	3
774	9053	3
774	8204	3
774	2309	3
774	6654	3
774	8322	3
774	23598	3
774	51552	3
774	8893	3
774	59338	3
774	22862	3
774	8531	3
774	7544	3
774	3295	3
774	8879	3
774	64399	3
774	7536	3
774	6874	3
774	8894	3
774	9702	3
774	53834	3
774	10817	3
774	6015	3
774	793	3
774	3064	1
774	8851	3
774	4988	3
774	5649	3
774	1437	3
774	4131	3
774	9525	3
774	23770	3
774	2889	3
774	57453	3
774	23542	1
774	1641	3
774	30851	3
774	3983	3
774	4851	3
774	7448	3
774	92737	3
774	960	3
774	90780	3
774	1906	1
774	333	3
774	3655	3
774	56829	3
774	2906	3
774	28996	3
774	351	1
774	5048	1
774	4204	1
774	11315	1
774	1020	1
774	409	1
774	1855	1
774	1476	3
774	27429	3
774	123803	3
774	6310	1
774	6623	1
774	8312	3
774	7442	1
774	6905	3
774	3073	3
774	2534	3
774	5595	3
774	55636	3
774	5090	3
774	11343	1
774	4864	3
774	26058	3
774	2059	3
774	2395	3
774	54463	3
774	2063	3
774	27113	1
774	3845	1
774	6591	3
774	9856	3
774	1386	3
774	1032	3
774	8772	3
774	161582	3
774	6812	1
774	10210	3
774	5879	3
774	11075	3
774	3717	3
774	24145	1
774	4282	3
774	6885	3
774	51196	3
774	6050	3
774	5058	3
774	4296	3
774	5530	1
774	6664	3
774	25998	1
774	55715	3
774	7716	3
774	966	3
774	10163	3
774	23557	1
774	1512	3
774	80781	3
774	5664	1
774	6648	3
774	7857	3
774	55366	3
774	4763	1
774	10114	3
774	4627	3
774	5469	3
774	2624	3
774	3516	3
774	2932	3
774	1739	3
774	4628	3
774	2281	1
774	7189	3
774	5460	3
774	11326	3
774	128869	3
774	7528	3
774	182	3
774	10555	3
774	93986	3
774	6850	3
774	11221	3
774	10399	3
774	657	3
774	5087	3
774	3911	3
774	5361	3
774	6502	3
774	2736	3
774	10939	3
774	1545	3
774	57679	1
774	10783	3
774	8829	3
774	85458	3
774	6714	3
774	55083	3
774	5818	3
774	23405	3
774	23513	1
774	10049	3
774	8613	3
774	57045	3
774	85440	3
774	8646	3
774	998	3
774	5663	1
774	7155	3
774	1195	3
774	3066	3
774	472	3
774	25945	3
774	5599	3
774	538	3
774	23049	3
774	150465	3
774	23236	3
774	6497	3
774	408	3
774	2118	3
774	4133	3
774	7026	3
774	4781	3
774	51393	1
774	2625	3
774	5911	3
774	7067	3
774	652	3
774	10507	3
774	3065	3
774	5925	3
774	10381	3
774	3975	3
774	6872	3
774	10272	3
774	3725	3
774	1385	3
774	4681	3
774	3913	3
774	8754	3
774	7046	3
774	57669	3
774	57142	3
774	324	3
774	7161	3
774	7531	3
774	2648	3
774	9611	3
774	6464	3
774	6789	3
774	3688	3
774	51330	3
774	6597	3
774	3491	3
774	7048	3
774	4734	3
774	7040	3
774	8763	3
774	65981	3
774	55023	3
774	4771	3
774	7248	3
774	5598	3
774	3728	3
774	491	1
774	1365	3
774	585	3
774	100	3
774	2931	3
774	5802	3
774	1500	3
774	6794	3
774	27086	3
774	23191	3
774	10076	3
774	9048	3
774	6049	3
774	5797	3
774	6814	3
774	1432	3
774	3801	3
774	81565	3
774	10460	3
774	127933	3
774	8416	1
774	4651	3
774	334	3
774	6259	3
774	22930	3
774	2064	3
774	864	3
774	4891	3
774	25865	3
774	2049	3
774	5747	1
774	284	3
774	5310	1
774	5817	3
774	3251	3
774	3984	3
774	10459	3
774	323	3
774	11344	3
774	4040	3
774	5830	3
774	7408	3
774	55201	3
774	1956	3
774	207	3
774	23043	3
774	26999	3
774	2621	3
774	5291	3
774	83706	3
774	5108	3
774	23032	3
774	23077	3
774	3280	3
774	3398	3
774	65018	1
774	8820	3
774	6498	3
774	5364	3
774	9253	3
774	2011	3
774	8408	3
774	54820	3
774	29072	3
774	4294	3
774	23303	3
774	7832	3
774	23705	3
774	10494	3
774	5194	3
774	10579	3
774	8650	3
774	11104	3
774	23287	1
774	8301	3
774	5307	3
774	22920	3
774	55740	3
774	546	3
774	2131	3
774	673	3
774	5781	3
774	7786	3
774	5819	3
774	22853	3
774	667	3
774	8569	3
774	9113	3
774	80725	3
774	7414	3
774	2776	3
774	5191	3
774	23028	3
774	6093	3
774	5566	1
774	5587	3
774	961	3
774	23162	3
774	7430	3
774	8658	3
774	4092	3
774	23515	3
774	8609	3
774	7148	3
774	156	3
774	3675	3
774	23560	3
774	23654	3
774	9612	3
774	1832	3
774	5828	3
774	4076	3
774	56751	3
774	9076	3
774	51763	3
774	51701	3
774	369	3
774	5290	3
774	1001	3
774	5915	3
774	3925	3
774	27032	1
774	6376	3
774	6196	3
774	7025	3
774	2045	3
774	79872	3
774	51377	3
774	5062	3
774	5590	3
774	5591	3
774	5894	3
774	2768	3
774	8737	3
774	55294	3
774	3257	3
774	808	3
774	972	3
774	3397	3
774	1997	3
774	9181	3
774	2317	3
774	2950	3
774	306	3
774	1054	3
774	648	3
774	2539	3
774	1605	3
774	55327	1
774	28962	3
774	84282	3
774	10952	3
774	5609	3
774	6868	3
774	5716	3
774	10621	3
774	54106	3
774	8313	3
774	51738	1
774	4646	1
774	382	3
774	26039	3
774	10152	3
774	1196	3
774	2022	3
774	283	3
774	3202	3
774	9616	3
774	391	3
774	51366	3
774	375790	1
774	84268	3
774	1029	3
774	5074	3
774	55904	3
774	1909	3
774	5606	3
774	10221	3
774	5728	3
774	5371	1
774	309	1
774	23139	3
774	5025	1
774	5914	3
774	6647	3
774	2956	3
774	3357	1
774	7423	3
774	10013	3
774	5154	3
774	1027	3
774	5970	3
774	5295	3
774	2908	3
774	7157	3
774	10626	3
774	506	3
774	5581	1
774	5335	3
774	51564	3
774	3091	3
774	6257	3
774	4221	3
774	6095	3
774	348	3
774	5333	3
774	5601	3
774	60675	3
774	54583	3
774	2004	3
774	27035	3
774	9361	3
774	64783	3
774	2805	3
774	694	3
774	4644	1
774	4089	3
774	22872	3
774	55109	3
774	10131	3
774	1643	3
774	3275	3
774	2033	3
774	7332	3
774	3315	3
774	7428	3
774	5916	3
774	7319	3
774	10787	3
774	4217	3
774	7220	1
774	64428	3
774	23129	3
774	10014	3
774	5829	3
774	6722	3
774	6733	3
774	4088	3
774	7043	3
774	55967	3
774	6809	3
774	54880	3
774	4303	3
774	2549	3
774	2353	3
774	9588	3
774	7320	3
774	7168	3
774	836	3
774	1831	3
774	2969	3
774	55031	3
774	1969	3
774	2305	3
774	4905	3
774	3981	3
774	7472	3
774	7001	3
774	79661	3
774	3039	3
774	595	3
774	29979	3
774	847	3
774	90	3
774	7518	3
774	2071	3
774	405	3
774	1147	3
774	4691	3
774	5693	3
774	2034	3
774	5311	1
774	23210	3
774	196	3
774	2010	3
774	7050	3
774	5621	3
774	5978	1
774	51752	3
774	6786	1
774	27094	3
774	10277	3
774	572	3
774	153090	3
774	2683	3
774	664	3
774	7171	3
774	3775	3
774	4710	3
774	9943	3
774	4968	3
774	476	3
774	3685	3
774	4780	3
774	54929	3
774	123879	3
774	10672	3
774	23327	3
774	2185	3
774	23315	3
774	5796	3
774	861	3
774	92140	3
774	3772	3
774	540	3
774	2645	1
774	4038	3
774	7398	3
774	7453	3
774	302	3
774	5052	3
774	3714	3
774	801	3
774	1017	3
774	4205	3
774	842	3
774	54541	3
774	10856	3
774	22954	3
774	7249	3
774	3762	3
774	64924	3
774	3040	3
774	3726	3
774	805	3
774	55075	3
774	5351	3
774	3417	3
774	6672	3
774	48	3
774	8473	3
774	1893	3
774	4728	3
774	2074	3
774	4000	3
774	10165	3
774	27	3
774	311	3
774	10553	3
774	2730	3
774	5516	3
774	6256	3
774	9107	3
774	7184	3
774	2073	3
774	124641	3
774	3399	3
774	7342	3
774	51378	3
774	2729	3
774	2702	3
774	57178	3
774	4211	3
774	8913	1
774	10628	3
774	56913	3
774	1019	3
774	84919	3
774	112398	3
774	4775	3
