2744	8825	1
2744	1136	1
2744	64321	3
2744	22861	3
2744	4118	3
2744	8626	3
2744	3815	3
2744	7039	3
2744	5077	3
2744	10537	3
2744	84100	3
2744	1825	3
2744	79924	3
2744	1896	3
2744	1828	3
2744	9314	3
2744	1410	3
2744	89884	3
2744	7015	3
2744	57419	3
2744	49860	3
2744	6283	3
2744	54577	3
2744	114771	3
2744	7399	3
2744	136	3
2744	4316	3
2744	8796	3
2744	1475	3
2744	10631	3
2744	6441	3
2744	6698	3
2744	6699	3
2744	5744	3
2744	7225	3
2744	6289	3
2744	1646	3
2744	3880	3
2744	3691	3
2744	671	3
2744	60677	3
2744	55503	3
2744	200958	3
2744	195814	3
2744	80235	3
2744	55790	3
2744	1308	3
2744	80144	3
2744	3868	3
2744	55568	3
2744	64577	3
2744	8877	4
2744	10636	2
2744	1281	4
2744	3217	4
2744	58480	4
2744	4842	2
2744	5864	2
2744	2904	2
2744	4761	2
2744	2895	2
2744	9379	2
2744	4208	2
2744	57030	2
2744	814	2
2744	6622	2
2744	3084	2
2744	2670	2
2744	60482	2
2744	2138	4
2744	41	2
2744	273	2
2744	1740	2
2744	117194	2
2744	3428	4
2744	5972	4
2744	1299	4
2744	1138	2
2744	6507	2
2744	53358	2
2744	816	2
2744	4935	2
2744	10435	4
2744	10516	4
2744	9641	4
2744	6855	2
2744	57522	4
2744	9627	2
2744	783	2
2744	898	4
2744	6751	2
2744	5803	4
2744	57818	4
2744	89	4
2744	1135	2
2744	93664	2
2744	29940	4
2744	774	2
2744	64506	2
2744	1990	4
2744	197	4
2744	64067	4
2744	266727	4
2744	1462	4
2744	5652	4
8825	1136	1
8825	675	3
8825	64321	3
8825	22861	3
8825	4118	3
8825	8626	3
8825	3815	3
8825	7039	3
8825	5077	3
8825	84159	3
8825	8881	3
8825	10537	3
8825	6598	3
8825	6015	3
8825	3064	1
8825	23770	3
8825	10818	3
8825	30851	3
8825	4851	3
8825	960	3
8825	90780	3
8825	1906	1
8825	659	3
8825	6591	3
8825	1386	3
8825	5879	3
8825	25805	3
8825	6885	3
8825	28996	3
8825	6050	3
8825	5058	3
8825	5530	1
8825	1499	1
8825	6664	3
8825	7716	3
8825	966	3
8825	10163	3
8825	1512	3
8825	351	1
8825	80781	3
8825	5664	1
8825	57680	3
8825	7857	3
8825	55366	3
8825	4763	1
8825	22976	3
8825	4627	3
8825	5469	3
8825	2624	3
8825	3516	3
8825	2932	3
8825	6801	3
8825	11315	1
8825	5460	3
8825	1020	1
8825	7528	3
8825	93986	3
8825	657	3
8825	5087	3
8825	3911	3
8825	2736	3
8825	10939	3
8825	1545	3
8825	1490	3
8825	1855	1
8825	55294	3
8825	57679	1
8825	3397	3
8825	2317	3
8825	8829	3
8825	85458	3
8825	6714	3
8825	23405	3
8825	306	3
8825	648	3
8825	8613	3
8825	57045	3
8825	9353	3
8825	8646	3
8825	998	3
8825	5663	1
8825	8313	3
8825	3066	3
8825	2022	3
8825	5868	3
8825	283	3
8825	1540	3
8825	1399	3
8825	3202	3
8825	84100	3
8825	472	3
8825	83548	3
8825	51366	3
8825	375790	1
8825	1029	3
8825	23236	3
8825	6497	3
8825	1909	3
8825	5728	3
8825	5371	3
8825	5932	3
8825	7026	3
8825	3357	3
8825	7423	3
8825	7057	3
8825	10013	3
8825	51684	3
8825	7466	3
8825	7067	3
8825	5154	3
8825	652	3
8825	1825	3
8825	6929	3
8825	4297	3
8825	3065	3
8825	5925	3
8825	4824	3
8825	3975	3
8825	2019	3
8825	7157	3
8825	8861	3
8825	29116	3
8825	3725	3
8825	506	3
8825	5335	3
8825	51564	3
8825	3913	3
8825	3091	3
8825	7046	3
8825	23499	3
8825	23309	3
8825	57669	3
8825	6934	3
8825	5333	3
8825	57142	3
8825	60675	3
8825	93649	3
8825	324	3
8825	7161	3
8825	2648	3
8825	9444	3
8825	4087	3
8825	4041	3
8825	2004	3
8825	6464	3
8825	6789	3
8825	27035	3
8825	27339	3
8825	3688	3
8825	6597	3
8825	1649	3
8825	64783	3
8825	694	3
8825	3491	3
8825	6907	3
8825	4790	3
8825	7048	3
8825	1601	3
8825	4089	3
8825	79924	3
8825	10370	3
8825	55109	3
8825	7040	3
8825	2316	3
8825	65981	3
8825	2896	3
8825	4086	3
8825	4771	3
8825	7422	3
8825	5598	3
8825	5494	3
8825	9736	3
8825	8312	3
8825	83595	3
8825	2033	3
8825	100	3
8825	54795	3
8825	92	3
8825	3315	3
8825	83439	3
8825	7428	3
8825	5916	3
8825	1500	3
8825	6794	3
8825	27086	3
8825	22955	3
8825	10076	3
8825	10787	3
8825	25776	3
8825	1896	3
8825	5797	3
8825	23129	3
8825	1856	3
8825	10014	3
8825	9464	3
8825	6722	3
8825	1432	3
8825	6733	3
8825	4088	3
8825	81565	3
8825	3329	3
8825	116113	3
8825	3624	3
8825	4303	3
8825	6259	3
8825	7320	3
8825	23476	3
8825	8092	3
8825	204851	3
8825	2064	3
8825	1831	3
8825	2969	3
8825	25865	3
8825	27122	3
8825	1969	3
8825	2305	3
8825	25836	3
8825	23414	3
8825	2186	3
8825	5747	1
8825	7472	3
8825	9093	3
8825	284	3
8825	7976	3
8825	6667	3
8825	2926	3
8825	5921	3
8825	595	3
8825	90	3
8825	5991	3
8825	58	3
8825	60485	3
8825	83605	3
8825	4691	3
8825	2034	3
8825	10413	3
8825	5311	3
8825	4040	3
8825	25976	3
8825	81847	3
8825	4163	3
8825	23210	3
8825	387	3
8825	196	3
8825	2010	3
8825	4853	3
8825	7050	3
8825	51752	3
8825	2626	3
8825	23451	3
8825	23291	3
8825	1072	3
8825	55681	3
8825	153090	3
8825	10472	3
8825	8945	3
8825	2683	3
8825	1642	3
8825	1857	3
8825	3142	3
8825	3280	3
8825	8985	3
8825	3398	3
8825	4678	3
8825	6498	3
8825	3203	3
8825	8452	3
8825	6615	3
